Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time(time.perf_counter()),Inference Time(time.perf_counter()
iris,LogitBoost,1,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=2, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,0.6,0.8333333333333334,1.0,0.3333333333333333,0.6866402116402117,78.74,0.1
iris,LogitBoost,2,"{'clf__n_estimators': 501, 'clf__learning_rate': 0.45, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.9333333333333332,0.8333333333333334,0.7999999999999999,0.9444444444444444,0.3766666666666667,0.6696541421541422,79.56,0.07
iris,LogitBoost,3,"{'clf__n_estimators': 501, 'clf__learning_rate': 0.45, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,0.8333333333333334,0.6666666666666666,1.0,0.3333333333333333,0.6629934879934879,76.22,0.09
iris,LogitBoost,4,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=2, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.9333333333333332,0.6,0.7666666666666666,0.9444444444444444,0.3633333333333333,0.6893386243386243,78.76,0.08
iris,LogitBoost,5,"{'clf__n_estimators': 251, 'clf__learning_rate': 0.2, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=28, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.9333333333333332,0.7333333333333334,0.9666666666666668,0.9444444444444444,0.3666666666666667,0.7067460317460318,79.09,0.03
iris,LogitBoost,6,"{'clf__n_estimators': 501, 'clf__learning_rate': 0.45, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8666666666666667,0.8333333333333334,0.6666666666666666,0.8666666666666667,0.39333333333333337,0.668384300884301,77.94,0.08
iris,LogitBoost,7,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=2, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8666666666666667,0.5666666666666667,0.6666666666666666,0.8666666666666667,0.4133333333333333,0.7040740740740741,77.81,0.1
iris,LogitBoost,8,"{'clf__n_estimators': 151, 'clf__learning_rate': 0.7000000000000001, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=48, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.9333333333333332,0.5,0.9666666666666668,0.9444444444444444,0.35000000000000003,0.7111111111111111,72.57,0.02
iris,LogitBoost,9,"{'clf__n_estimators': 651, 'clf__learning_rate': 0.9500000000000001, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=42, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.7777777777777777,72.71,0.12
iris,LogitBoost,10,"{'clf__n_estimators': 651, 'clf__learning_rate': 0.9500000000000001, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=42, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.7777777777777777,68.65,0.09
visualizing_livestock,MadaBoost,1,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8571428571428571,1.0,0.3333333333333333,0.9230769230769232,0.8787878787878789,0.9657943067033976,9.66,0.13
visualizing_livestock,MadaBoost,2,"{'clf__n_estimators': 901, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9285714285714286,1.0,0.3333333333333333,0.9583333333333331,0.9242424242424244,0.9621212121212122,8.97,0.14
visualizing_livestock,MadaBoost,3,"{'clf__n_estimators': 901, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,8.96,0.12
visualizing_livestock,MadaBoost,4,"{'clf__n_estimators': 901, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,9.45,0.12
visualizing_livestock,MadaBoost,5,"{'clf__n_estimators': 251, 'clf__learning_rate': 0.2, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=28,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.42857142857142855,0.2727272727272727,0.0,0.6363636363636364,0.6363636363636364,0.8441558441558441,6.17,0.0
visualizing_livestock,MadaBoost,6,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9166666666666666,0.0,0.1,0.8333333333333333,0.0,0.12878787878787878,8.58,0.05
visualizing_livestock,MadaBoost,7,"{'clf__n_estimators': 901, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,0.0,1.0,1.0,0.0,0.16666666666666666,8.53,0.09
visualizing_livestock,MadaBoost,8,"{'clf__n_estimators': 901, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9166666666666666,0.0,0.9,0.8333333333333333,0.09999999999999998,0.18181818181818185,8.45,0.09
visualizing_livestock,MadaBoost,9,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9166666666666666,0.5,1.0,0.9545454545454546,0.25,0.16666666666666666,9.8,0.12
visualizing_livestock,MadaBoost,10,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9166666666666666,1.0,0.5,0.9545454545454546,0.75,0.9430122655122654,9.14,0.08
visualizing_livestock,AdaBoost,1,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8571428571428571,1.0,0.3333333333333333,0.9230769230769232,0.9696969696969696,0.9848484848484848,8.32,0.08
visualizing_livestock,AdaBoost,2,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9285714285714286,1.0,0.3333333333333333,0.9583333333333331,0.9696969696969696,0.9924242424242424,7.96,0.06
visualizing_livestock,AdaBoost,3,"{'clf__n_estimators': 251, 'clf__learning_rate': 0.05, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,7.62,0.03
visualizing_livestock,AdaBoost,4,"{'clf__n_estimators': 901, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,8.33,0.09
visualizing_livestock,AdaBoost,5,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.2857142857142857,0.09090909090909093,0.0,0.6153846153846154,0.3939393939393939,0.8128134491770855,7.25,0.06
visualizing_livestock,AdaBoost,6,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9166666666666666,0.0,0.9,0.8333333333333333,0.04999999999999999,0.13333333333333333,8.34,0.09
visualizing_livestock,AdaBoost,7,"{'clf__n_estimators': 701, 'clf__learning_rate': 0.5, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,0.0,1.0,1.0,0.0,0.12878787878787878,8.4,0.13
visualizing_livestock,AdaBoost,8,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,0.0,1.0,1.0,0.0,0.12878787878787878,8.89,0.06
visualizing_livestock,AdaBoost,9,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.75,0.5,0.4,0.6111111111111109,0.3,0.18333333333333326,8.31,0.07
visualizing_livestock,AdaBoost,10,"{'clf__n_estimators': 701, 'clf__learning_rate': 0.5, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8333333333333334,0.8,0.5,0.7,0.9,0.9809090909090908,8.12,0.07
visualizing_livestock,LogitBoost,1,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=8, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8571428571428571,1.0,0.6666666666666666,0.9230769230769232,0.6666666666666667,0.8461538461538461,36.56,0.05
visualizing_livestock,LogitBoost,2,"{'clf__n_estimators': 551, 'clf__learning_rate': 0.35000000000000003, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=2, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.9285714285714286,1.0,0.3333333333333333,0.9583333333333331,0.8181818181818182,0.9097796143250688,23.21,0.04
visualizing_livestock,LogitBoost,3,"{'clf__n_estimators': 251, 'clf__learning_rate': 0.05, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=8, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,23.74,0.01
visualizing_livestock,LogitBoost,4,"{'clf__n_estimators': 251, 'clf__learning_rate': 0.05, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=8, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,23.67,0.01
visualizing_livestock,LogitBoost,5,"{'clf__n_estimators': 101, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=42, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.42857142857142855,0.2727272727272727,0.0,0.6363636363636364,0.6363636363636364,0.8441558441558441,23.23,0.01
visualizing_livestock,LogitBoost,6,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=8, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.9166666666666666,0.0,0.9,0.8333333333333333,0.07499999999999997,0.13333333333333333,25.36,0.06
visualizing_livestock,LogitBoost,7,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=8, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",1.0,0.0,1.0,1.0,0.0,0.12878787878787878,23.78,0.02
visualizing_livestock,LogitBoost,8,"{'clf__n_estimators': 251, 'clf__learning_rate': 0.05, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=8, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.9166666666666666,0.0,0.9,0.8333333333333333,0.09999999999999998,0.18181818181818185,23.72,0.02
visualizing_livestock,LogitBoost,9,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=8, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.9166666666666666,0.5,1.0,0.9545454545454546,0.25,0.12878787878787878,23.91,0.02
visualizing_livestock,LogitBoost,10,"{'clf__n_estimators': 601, 'clf__learning_rate': 0.1, 'clf__base_estimator': DecisionTreeRegressor(criterion='mse', max_depth=1, max_features=None,
                      max_leaf_nodes=None, min_impurity_decrease=0.0,
                      min_impurity_split=None, min_samples_leaf=1,
                      min_samples_split=2, min_weight_fraction_leaf=0.0,
                      presort=False, random_state=42, splitter='best')}",0.8333333333333334,0.9,0.5,0.7,0.825,0.9409090909090908,24.19,0.04
tic-tac-toe,MadaBoost,1,"{'clf__n_estimators': 651, 'clf__learning_rate': 0.9500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=42,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.7525773195876289,0.7460317460317459,0.2352941176470588,0.7367965367965368,0.7553688141923436,0.8024664911262849,8.2,0.0
tic-tac-toe,MadaBoost,2,"{'clf__n_estimators': 651, 'clf__learning_rate': 0.9500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=42,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9587628865979382,1.0,0.1176470588235294,0.9701492537313432,0.9411764705882352,0.9402985074626866,7.76,0.0
tic-tac-toe,MadaBoost,3,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.4270833333333333,0.36507936507936506,0.4545454545454545,0.4578039927404719,0.4552669552669553,0.6376357560568087,10.95,0.0
tic-tac-toe,MadaBoost,4,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,0.9999999999999996,11.15,0.11
tic-tac-toe,MadaBoost,5,"{'clf__n_estimators': 301, 'clf__learning_rate': 0.9000000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,0.9999999999999996,10.01,0.05
tic-tac-toe,MadaBoost,6,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.8500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9895833333333334,0.015873015873015872,0.0,0.9852941176470588,1.0,0.9999999999999996,12.72,0.15
tic-tac-toe,MadaBoost,7,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,10.18,0.11
tic-tac-toe,MadaBoost,8,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,9.29,0.11
tic-tac-toe,MadaBoost,9,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.8500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,1.0,12.06,0.15
tic-tac-toe,MadaBoost,10,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.8842105263157894,1.0,0.030303030303030307,0.9246575342465752,0.9990224828934506,0.9994838379333696,10.81,0.15
tic-tac-toe,AdaBoost,1,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.9793814432989691,0.015873015873015872,0.0,0.9722222222222222,1.0,0.9999999999999996,8.27,0.09
tic-tac-toe,AdaBoost,2,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,0.9999999999999996,8.61,0.09
tic-tac-toe,AdaBoost,3,"{'clf__n_estimators': 851, 'clf__learning_rate': 0.7500000000000001, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=8,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",0.4270833333333333,0.36507936507936506,0.4545454545454545,0.4578039927404719,0.4552669552669553,0.6376357560568087,9.41,0.0
tic-tac-toe,AdaBoost,4,"{'clf__n_estimators': 751, 'clf__learning_rate': 0.8, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,0.9999999999999996,9.95,0.12
tic-tac-toe,AdaBoost,5,"{'clf__n_estimators': 701, 'clf__learning_rate': 0.5, 'clf__base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
                       max_features=None, max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=2,
                       min_weight_fraction_leaf=0.0, presort=False,
                       random_state=42, splitter='best')}",1.0,1.0,0.0,1.0,1.0,0.9999999999999996,8.54,0.11
